timestamp,open,high,low,close,volume
2026-01-07 12:30:09.448,92062.49,92062.5,92062.49,92062.49,0.05012
2026-01-07 12:30:13.231,92062.49,92062.5,92062.49,92062.5,0.06301
2026-01-07 12:30:13.231,92062.5,92062.5,92062.5,92062.5,0.24863999999999997
2026-01-07 12:30:13.236,92062.5,92068.01,92062.5,92068.01,0.0909
2026-01-07 12:30:27.114,92068.0,92068.01,92068.0,92068.01,0.05234
2026-01-07 12:30:33.944,92068.0,92068.01,92068.0,92068.0,0.14341
2026-01-07 12:30:36.947,92068.0,92068.01,92068.0,92068.01,0.08195999999999999
2026-01-07 12:30:40.800,92068.01,92068.01,92068.0,92068.01,0.06936999999999999
2026-01-07 12:30:41.438,92068.01,92074.84,92068.01,92074.84,0.053610000000000005
2026-01-07 12:30:43.825,92074.83,92074.84,92074.83,92074.83,0.38109
2026-01-07 12:30:43.825,92074.83,92074.83,92074.83,92074.83,0.13282000000000002
2026-01-07 12:30:46.073,92074.83,92074.84,92074.83,92074.83,0.06731
2026-01-07 12:30:53.797,92074.83,92074.84,92074.83,92074.83,0.06177000000000002
2026-01-07 12:30:55.018,92074.83,92074.84,92074.83,92074.83,0.08945
2026-01-07 12:30:56.527,92074.83,92074.84,92074.83,92074.84,0.0619
2026-01-07 12:30:56.527,92074.84,92074.84,92074.84,92074.84,0.10593000000000001
2026-01-07 12:30:56.865,92074.84,92077.78,92074.84,92077.78,0.08042000000000007
2026-01-07 12:30:57.215,92077.78,92081.68,92077.78,92081.68,0.05000999999999992
2026-01-07 12:31:05.879,92081.8,92081.95,92081.8,92081.94,0.06480000000000002
2026-01-07 12:31:05.927,92081.94,92081.94,92081.94,92081.94,0.06520999999999999
2026-01-07 12:31:05.929,92081.94,92081.94,92081.85,92081.85,0.05008000000000005
2026-01-07 12:31:05.944,92081.85,92081.85,92081.83,92081.83,0.07921
2026-01-07 12:31:05.990,92081.83,92081.83,92078.32,92078.32,0.06056
2026-01-07 12:31:10.438,92078.32,92078.33,92078.32,92078.32,0.10025
2026-01-07 12:31:14.448,92078.32,92078.33,92078.32,92078.32,0.07386999999999999
2026-01-07 12:31:19.557,92078.33,92078.33,92078.32,92078.32,0.05021
2026-01-07 12:31:26.395,92078.32,92078.33,92078.32,92078.32,0.061810000000000004
2026-01-07 12:31:27.567,92078.33,92078.33,92078.32,92078.32,0.14066
2026-01-07 12:31:27.567,92078.32,92078.32,92078.29,92078.29,0.05023999999999999
2026-01-07 12:31:40.218,92078.3,92078.3,92078.29,92078.29,0.07647999999999999
2026-01-07 12:31:46.065,92078.29,92078.3,92078.29,92078.3,0.05002999999999998
2026-01-07 12:31:51.713,92078.3,92081.95,92078.3,92081.95,0.053790000000000046
2026-01-07 12:32:00.510,92081.94,92081.95,92081.94,92081.94,0.060079999999999995
2026-01-07 12:32:04.818,92081.95,92081.95,92081.94,92081.94,0.07216
2026-01-07 12:32:08.077,92081.94,92081.95,92081.94,92081.95,0.07723000000000001
2026-01-07 12:32:08.101,92081.95,92081.95,92081.95,92081.95,0.06490000000000001
2026-01-07 12:32:08.102,92081.95,92081.96,92081.95,92081.96,0.05906999999999998
2026-01-07 12:32:08.108,92081.96,92086.27,92081.96,92086.27,0.07851
2026-01-07 12:32:08.265,92086.27,92091.72,92086.27,92091.72,0.06585999999999982
2026-01-07 12:32:08.315,92092.0,92093.38,92092.0,92093.38,0.21328000000000003
2026-01-07 12:32:14.445,92093.38,92095.76,92093.38,92095.76,0.08998
2026-01-07 12:32:18.367,92095.76,92095.76,92095.75,92095.76,0.05101000000000001
