timestamp,open,high,low,close,volume
2026-01-07 11:35:53.839,92228.24,92228.25,92228.24,92228.24,0.056459999999999996
2026-01-07 11:35:55.952,92228.25,92228.25,92228.24,92228.24,0.07528
2026-01-07 11:35:56.468,92228.25,92228.25,92228.24,92228.24,0.17981999999999998
2026-01-07 11:35:56.515,92228.24,92228.24,92228.24,92228.24,0.05334000000000001
2026-01-07 11:35:56.515,92228.24,92228.24,92228.24,92228.24,0.05085000000000001
2026-01-07 11:35:58.067,92228.24,92228.24,92223.63,92223.63,0.1024499999999999
2026-01-07 11:36:01.966,92223.63,92223.63,92219.02,92219.02,0.05004999999999988
2026-01-07 11:36:01.966,92219.02,92219.02,92213.33,92213.33,0.05230999999999998
2026-01-07 11:36:05.165,92213.33,92213.33,92212.89,92212.89,0.05085
2026-01-07 11:36:05.365,92212.89,92212.89,92208.27,92208.27,0.050029999999999915
2026-01-07 11:36:07.141,92208.27,92208.27,92199.06,92199.06,0.051270000000000024
2026-01-07 11:36:07.415,92199.06,92199.06,92192.54,92192.54,0.05161999999999975
2026-01-07 11:36:08.710,92192.54,92192.54,92186.52,92186.52,0.05084000000000002
2026-01-07 11:36:21.348,92186.53,92186.53,92186.52,92186.52,0.05229000000000001
2026-01-07 11:36:27.427,92186.52,92186.53,92186.52,92186.53,0.07257000000000002
2026-01-07 11:36:27.427,92186.53,92186.53,92186.53,92186.53,0.050820000000000004
2026-01-07 11:36:27.934,92186.53,92186.53,92186.53,92186.53,0.05765000000000001
2026-01-07 11:36:31.250,92186.52,92186.53,92186.52,92186.53,0.07024
2026-01-07 11:36:34.465,92186.52,92186.53,92178.0,92178.0,0.05077999999999985
2026-01-07 11:36:44.624,92178.0,92178.0,92177.31,92177.31,0.06731000000000001
2026-01-07 11:36:47.165,92177.31,92177.31,92177.22,92177.22,0.05359999999999989
2026-01-07 11:36:48.604,92177.22,92177.22,92172.71,92172.72,0.25783
2026-01-07 11:36:48.619,92172.72,92172.72,92172.72,92172.72,0.05979000000000001
2026-01-07 11:36:48.639,92172.72,92172.72,92172.72,92172.72,0.05254999999999998
2026-01-07 11:36:48.650,92172.72,92172.72,92172.72,92172.72,0.14341
2026-01-07 11:36:48.696,92172.72,92172.72,92172.72,92172.72,0.12271000000000001
2026-01-07 11:36:48.728,92172.72,92172.72,92172.72,92172.72,0.05772000000000001
2026-01-07 11:36:49.027,92172.72,92173.29,92172.72,92173.29,0.05001999999999955
2026-01-07 11:36:49.066,92173.29,92173.29,92173.29,92173.29,0.17349
2026-01-07 11:36:49.150,92173.29,92173.31,92173.29,92173.31,0.19848000000000002
2026-01-07 11:37:03.677,92173.31,92175.84,92173.31,92175.83,0.055810000000000005
2026-01-07 11:37:03.741,92175.84,92175.84,92175.84,92175.84,0.17708000000000002
2026-01-07 11:37:03.771,92175.84,92176.98,92175.84,92176.98,0.19108999999999998
2026-01-07 11:37:03.803,92176.98,92176.98,92176.98,92176.98,0.11152000000000001
2026-01-07 11:37:03.834,92176.98,92176.98,92176.98,92176.98,0.05253000000000001
2026-01-07 11:37:03.929,92176.98,92179.37,92176.98,92179.37,0.05000999999999977
2026-01-07 11:37:04.097,92179.37,92182.41,92179.37,92182.41,0.18388999999999997
2026-01-07 11:37:04.200,92182.41,92183.42,92182.41,92183.42,0.18538999999999994
2026-01-07 11:37:04.235,92183.42,92183.43,92183.42,92183.43,0.17241
2026-01-07 11:37:19.239,92183.43,92183.44,92183.43,92183.44,0.05521999999999999
2026-01-07 11:37:33.338,92183.44,92183.44,92183.43,92183.43,0.05048000000000001
2026-01-07 11:37:35.369,92183.44,92186.53,92183.43,92186.53,0.051599999999999764
2026-01-07 11:37:35.515,92186.53,92191.74,92186.53,92191.74,0.06894999999999998
2026-01-07 11:37:35.594,92191.74,92196.06,92191.74,92196.06,0.05006999999999997
2026-01-07 11:37:38.327,92196.06,92196.06,92196.05,92196.05,0.07242000000000001
2026-01-07 11:37:40.361,92196.06,92196.06,92196.05,92196.05,0.05829000000000001
2026-01-07 11:37:40.515,92196.06,92198.57,92196.06,92198.57,0.08306000000000005
2026-01-07 11:37:43.912,92198.64,92204.62,92198.64,92204.62,0.18831999999999993
2026-01-07 11:37:44.850,92204.61,92204.61,92204.61,92204.61,0.24592000000000003
2026-01-07 11:37:48.431,92204.61,92204.62,92204.61,92204.62,0.06053000000000001
2026-01-07 11:37:48.431,92204.62,92204.62,92204.62,92204.62,0.05326000000000001
2026-01-07 11:37:55.759,92204.62,92204.64,92204.62,92204.63,0.05067999999999999
2026-01-07 11:37:59.665,92204.63,92211.09,92204.63,92211.09,0.05225999999999981
2026-01-07 11:37:59.665,92211.09,92216.94,92211.09,92216.94,0.07741000000000002
2026-01-07 11:38:00.812,92217.2,92218.74,92217.2,92218.73,0.0500099999999999
2026-01-07 11:38:07.086,92218.73,92219.82,92218.73,92219.82,0.13047
2026-01-07 11:38:10.915,92219.82,92219.82,92219.81,92219.82,0.1061
2026-01-07 11:38:15.567,92219.82,92219.82,92219.81,92219.82,0.05092
2026-01-07 11:38:28.294,92219.82,92219.82,92219.81,92219.81,0.051590000000000004
2026-01-07 11:38:34.724,92219.81,92219.82,92219.81,92219.82,0.12859
2026-01-07 11:38:34.724,92219.82,92221.07,92219.82,92221.07,0.06395
2026-01-07 11:38:34.725,92221.07,92222.0,92221.07,92222.0,0.09071000000000001
2026-01-07 11:38:34.726,92222.0,92226.37,92222.0,92226.37,0.21391999999999994
2026-01-07 11:38:34.736,92226.37,92228.27,92226.37,92228.27,0.10333
2026-01-07 11:38:34.736,92228.27,92228.34,92228.27,92228.34,0.08268
2026-01-07 11:38:34.779,92228.34,92229.74,92228.34,92229.74,0.051149999999999834
2026-01-07 11:38:34.807,92229.74,92229.74,92229.74,92229.74,0.07314000000000001
2026-01-07 11:38:38.790,92229.74,92230.0,92229.74,92230.0,0.05092999999999998
2026-01-07 11:38:42.170,92230.0,92230.0,92229.99,92229.99,0.05421000000000001
2026-01-07 11:38:51.458,92229.99,92230.0,92229.99,92230.0,0.050050000000000004
2026-01-07 11:39:00.147,92229.99,92230.0,92229.99,92230.0,0.17949
2026-01-07 11:39:00.147,92230.0,92230.0,92230.0,92230.0,0.08995000000000002
2026-01-07 11:39:02.764,92229.99,92230.0,92229.99,92230.0,0.06623000000000001
2026-01-07 11:39:02.927,92230.0,92230.0,92230.0,92230.0,0.67068
2026-01-07 11:39:02.927,92230.0,92230.0,92230.0,92230.0,0.16962000000000002
2026-01-07 11:39:02.927,92230.0,92230.0,92230.0,92230.0,0.060700000000000004
2026-01-07 11:39:07.483,92229.99,92230.0,92229.99,92230.0,0.051379999999999995
2026-01-07 11:39:24.858,92229.99,92230.0,92229.99,92229.99,0.05099
2026-01-07 11:39:34.114,92229.99,92230.0,92229.99,92230.0,0.05012
2026-01-07 11:39:38.002,92230.0,92230.0,92229.99,92229.99,0.05114
2026-01-07 11:39:51.465,92230.0,92230.0,92229.99,92229.99,0.05025999999999999
2026-01-07 11:39:51.465,92229.99,92229.99,92229.99,92229.99,0.05001999999999998
2026-01-07 11:39:51.465,92229.99,92229.99,92229.99,92229.99,0.05432999999999999
2026-01-07 11:39:51.465,92229.99,92229.99,92229.81,92229.81,0.050719999999999946
2026-01-07 11:39:51.507,92229.4,92229.4,92225.38,92225.38,0.052079999999999925
2026-01-07 11:39:52.104,92225.38,92225.38,92218.21,92218.21,0.05013999999999996
2026-01-07 11:40:00.089,92218.22,92218.22,92218.21,92218.22,0.05647999999999998
