timestamp,open,high,low,close,volume
2025-10-28 15:30:28.699,114840.0,114840.01,114840.0,114840.0,0.05265
2025-10-28 15:30:28.705,114840.0,114840.0,114840.0,114840.0,0.054000000000000006
2025-10-28 15:30:28.710,114840.0,114840.0,114840.0,114840.0,0.06
2025-10-28 15:30:28.934,114840.0,114840.01,114840.0,114840.01,0.09144000000000001
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.0873
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.0745
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.13626000000000002
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.09504000000000001
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.10306000000000001
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.08368
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.15398
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.09208000000000001
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.05774000000000001
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.05154
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.21764000000000003
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.26076000000000005
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.31004000000000004
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.24809000000000003
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.71791
2025-10-28 15:30:28.934,114840.01,114840.01,114840.01,114840.01,0.315
2025-10-28 15:30:28.934,114840.01,114845.76,114840.01,114845.76,0.12835000000000002
2025-10-28 15:30:28.934,114845.76,114847.51,114845.76,114847.51,0.34295000000000003
2025-10-28 15:30:28.935,114847.51,114849.37,114847.51,114849.37,0.28738
2025-10-28 15:30:28.935,114849.37,114850.79,114849.37,114850.79,0.0624
2025-10-28 15:30:28.935,114850.79,114850.79,114850.79,114850.79,0.16
2025-10-28 15:30:28.935,114850.79,114850.79,114850.79,114850.79,0.08
2025-10-28 15:30:28.935,114850.79,114851.5,114850.79,114851.5,0.22021000000000002
2025-10-28 15:30:28.935,114852.8,114854.23,114852.8,114854.23,0.08760000000000001
2025-10-28 15:30:28.937,114854.23,114860.21,114854.23,114860.21,0.06798000000000001
2025-10-28 15:30:28.940,114859.97,114860.21,114859.97,114860.16,0.07894000000000001
2025-10-28 15:30:28.946,114860.17,114864.23,114860.17,114864.23,0.0522
2025-10-28 15:30:28.962,114864.23,114871.51,114864.23,114871.51,0.05661000000000001
2025-10-28 15:30:28.965,114871.51,114871.51,114871.51,114871.51,0.059030000000000006
2025-10-28 15:30:28.983,114871.51,114871.51,114871.51,114871.51,0.08799000000000001
2025-10-28 15:30:29.044,114871.51,114871.51,114871.5,114871.5,0.05611
2025-10-28 15:30:29.163,114871.51,114886.68,114871.5,114886.68,0.051550000000000026
2025-10-28 15:30:29.266,114886.68,114886.68,114886.67,114886.68,0.06279000000000001
2025-10-28 15:30:29.755,114886.68,114903.16,114886.67,114903.16,0.12615000000000012
2025-10-28 15:30:29.755,114903.16,114903.26,114903.16,114903.26,0.16035
2025-10-28 15:30:29.755,114903.26,114903.46,114903.26,114903.46,0.06285000000000002
2025-10-28 15:30:29.755,114903.46,114904.46,114903.46,114904.46,0.32356
2025-10-28 15:30:29.755,114905.0,114906.14,114905.0,114906.14,0.34539000000000003
2025-10-28 15:30:29.755,114906.47,114906.64,114906.47,114906.64,0.069
2025-10-28 15:30:29.755,114906.88,114913.93,114906.88,114913.93,0.5883700000000001
2025-10-28 15:30:29.755,114914.19,114914.29,114914.19,114914.29,0.05586
2025-10-28 15:30:29.755,114914.3,114916.0,114914.3,114916.0,0.08158
2025-10-28 15:30:29.755,114917.2,114918.23,114917.2,114918.23,0.15142000000000003
2025-10-28 15:30:29.755,114918.72,114919.47,114918.72,114919.47,0.25735
